geoid,lat1,lon1,time1,speed1,heading1,category1,lat2,lon2,time2,speed2,heading2,category2,lat3,lon3,ang3,TTC
2025,29.54405,-98.578097,46582,112.32,125.4,6412861,29.544109,-98.578225,46584,100.22,125.0,10845981,29.542760166674,-98.57601082297856,0.3999237111325531,7.9372493497211964
2026,29.543718,-98.577569,46584,112.64,125.9,6412861,29.54366,-98.577516,46587,101.37,125.0,10845981,29.54293168016904,-98.57632041716948,0.9000090523389912,4.76650517675703
2027,29.543549,-98.577306,46585,112.96,126.3,6412861,29.54366,-98.577516,46587,101.37,125.0,10845981,29.54318718629668,-98.57673984260076,1.299897267355063,2.166122677793094
2028,29.543218,-98.576779,46587,112.64,125.8,6412861,29.543205,-98.576799,46590,102.52,125.0,10845981,29.54235371111199,-98.57540156549123,0.7999754159559734,5.2518474604498495
2029,29.542721,-98.575986,46590,112.32,125.8,6412861,29.54275,-98.576068,46593,103.67,125.0,10845981,29.54200190081629,-98.57483995963644,0.7999754159559734,4.382057813911367
2030,29.542225,-98.5752,46593,111.04,125.6,6412861,29.542286,-98.575325,46596,105.98,125.0,10845981,29.54153518615918,-98.57409250916194,0.5999418111745808,4.272833009184875
2031,29.541735,-98.574423,46596,110.4,125.6,6412861,29.541822,-98.574592,46599,104.83,125.0,10845981,29.54100853597121,-98.57325667405377,0.5999418111745808,4.525935266217035
2032,29.541248,-98.573644,46599,110.4,125.7,6412861,29.541355,-98.573849,46602,105.98,125.0,10845981,29.54054822169037,-98.5725246549254,0.6999046042736157,4.349049726822068
2033,29.540756,-98.572867,46602,111.36,126.3,6412861,29.540883,-98.573098,46605,107.13,126.0,10845981,29.53901602916449,-98.57014448210998,0.2999151536258469,10.5664678229519
2034,29.539676,-98.571362,46608,111.68,132.7,6412861,29.539851,-98.571613,46611,111.74,131.0,10845981,29.539420136391257,-98.57104329769702,1.6998843458836284,1.3518059121314046
2035,29.539092,-98.570675,46611,109.12,136.3,6412861,29.539268,-98.570898,46614,112.89,134.0,10845981,29.538944811456748,-98.57051332991618,2.299893084121289,0.7463213826724946
2036,29.538498,-98.570039,46614,105.92,138.1,6412861,29.538656,-98.570228,46617,111.74,137.0,10845981,29.53801315225634,-98.56953898418614,1.0999167924301372,2.4596744198593443
2037,29.537907,-98.569428,46617,104.0,137.5,6412861,29.538041,-98.569585,46620,109.44,137.0,10845981,29.5371878019442,-98.56867053513348,0.4999544593830498,3.7515592006702607
2038,29.537318,-98.568822,46620,104.32,137.7,6412861,29.537435,-98.568953,46623,108.28,137.0,10845981,29.53710233714272,-98.56859644866256,0.6999515074944569,1.117926769165613
2039,29.53654,-98.568005,46624,104.32,137.5,6412861,29.536828,-98.568321,46626,108.28,137.0,10845981,29.53614632372059,-98.56759038085606,0.4998231162492647,2.047240401061726
2040,29.536153,-98.567594,46626,105.6,137.6,6412861,29.536218,-98.567688,46629,109.44,137.0,10845981,29.535061048363755,-98.56644799740708,0.5999418111745808,5.600646719960749
2041,29.535956,-98.567385,46627,106.56,137.4,6412861,29.536218,-98.567688,46629,109.44,137.0,10845981,29.53446672351308,-98.56581102524086,0.3998416162262366,7.59409225327753
2042,29.535553,-98.566965,46629,108.8,137.6,6412861,29.535604,-98.567053,46632,109.44,137.0,10845981,29.534056915248502,-98.5653948781491,0.5999418111745808,7.447752413062509
2043,29.535349,-98.566752,46630,109.44,137.3,6412861,29.535604,-98.567053,46632,109.44,137.0,10845981,29.53287435614959,-98.56412749402593,0.2998056753087962,12.306415102454194
2044,29.534944,-98.566327,46632,109.44,137.8,6412861,29.534991,-98.566416,46635,109.44,137.0,10845981,29.53363984265444,-98.56496787228556,0.7999754159559734,6.433763249203569
2045,29.534739,-98.566116,46633,109.76,138.4,6412861,29.534991,-98.566416,46635,109.44,137.0,10845981,29.53415640955262,-98.56552150577237,1.3998587740301462,2.8387559386655274
2046,29.534326,-98.565691,46635,111.04,137.7,6412861,29.534387,-98.565787,46638,107.13,137.0,10845981,29.533146267994177,-98.56445722856786,0.6999515074944569,5.745232470397054
2047,29.533696,-98.565036,46638,112.96,137.5,6412861,29.533784,-98.56516,46641,108.28,137.0,10845981,29.53209995843856,-98.56335512756604,0.4999544593830498,7.665038684406904
2048,29.533064,-98.564374,46641,112.96,137.7,6412861,29.53317,-98.564522,46644,110.59,137.0,10845981,29.531738905215985,-98.56298822733372,0.6999046042736157,6.343451705283679
2049,29.532429,-98.563718,46644,111.36,137.9,6412861,29.532544,-98.563872,46647,112.89,137.0,10845981,29.531504685209896,-98.56275811725476,0.899936095863685,4.474170100966687
2050,29.532225,-98.563502,46645,110.72,137.6,6412861,29.532544,-98.563872,46647,112.89,137.0,10845981,29.530963257776182,-98.56217785686556,0.5998323616998149,6.172239444890638
2051,29.530573,-98.561776,46653,112.96,137.6,6412861,29.530651,-98.561939,46656,110.59,137.0,10845981,29.52700927392426,-98.55803620743228,0.5999418111745808,17.08730481152646
2052,29.529937,-98.561116,46656,113.28,137.4,6412861,29.530028,-98.56129,46659,111.74,137.0,10845981,29.524804811023024,-98.55569253335224,0.3999237111325531,24.61711440384037
2053,29.529304,-98.560449,46659,113.92,137.6,6412861,29.5294,-98.560633,46662,112.89,137.0,10845981,29.52566341049127,-98.55662859858302,0.5998870889329367,17.308740828042758
2054,29.52867,-98.559789,46662,112.0,137.5,6412861,29.52877,-98.559978,46665,111.74,137.0,10845981,29.52426971021272,-98.55515524396186,0.4998887921293974,21.31339928767118
2055,29.527421,-98.558489,46668,111.36,139.2,6412861,29.527543,-98.558698,46671,108.28,138.0,10845981,29.52548659210785,-98.55657007799483,1.1999000676933145,9.176685272120023
2056,29.526774,-98.557898,46671,105.92,144.0,6412861,29.526916,-98.558102,46674,107.13,142.0,10845981,29.525558016007675,-98.55688268592444,1.999896599275253,5.672489697786883
2057,29.526125,-98.557403,46674,100.16,148.1,6412861,29.526255,-98.557565,46677,107.13,147.0,10845981,29.52402790750036,-98.55590288943787,1.0999167924301372,9.855176438591132
2058,29.52591,-98.557255,46675,98.88,149.6,6412861,29.526255,-98.557565,46677,107.13,147.0,10845981,29.52518128427016,-98.55676365970356,2.599848165079754,3.4140346669637034
2059,29.525475,-98.556981,46677,96.96,152.6,6412861,29.525556,-98.557091,46680,108.28,151.0,10845981,29.52406175601328,-98.55613912708246,1.5999487814718565,6.303636220732714
2060,29.525257,-98.556857,46678,95.68,154.1,6412861,29.525556,-98.557091,46680,108.28,151.0,10845981,29.5247059636684,-98.55654950041908,3.0998837999116047,2.5572298685449266
2061,29.524821,-98.556629,46680,93.76,157.2,6412861,29.52483,-98.556682,46683,107.13,155.0,10845981,29.523908603378377,-98.55618823018276,2.1999797170597293,3.790289168645333
2062,29.524603,-98.556523,46681,95.04,157.4,6412861,29.52483,-98.556682,46683,107.13,155.0,10845981,29.523953576962946,-98.55621233098242,2.3999180396992563,2.955730274261388
2063,29.52393,-98.556235,46684,95.36,161.2,6412861,29.524096,-98.556343,46686,103.67,160.0,10845981,29.52250454820684,-98.5556773304433,1.1999547884414987,6.304402057780204
2064,29.522969,-98.555887,46688,107.52,163.8,6412861,29.522447,-98.555779,46686,102.52,163.0,4101691,29.518653639688825,-98.55444625932722,0.8000574870937734,15.446302545713168
2065,29.522706,-98.555808,46689,107.2,165.8,6412861,29.522447,-98.555779,46686,102.52,163.0,4101691,29.521682134607243,-98.5555102674861,2.800020339653147,3.114484417632557
2066,29.522706,-98.555808,46689,107.2,165.8,6412861,29.522616,-98.555855,46692,101.37,165.0,10845981,29.51834559833829,-98.5545400704665,0.7999754159559734,16.747797672585666
2067,29.521912,-98.555574,46692,109.76,166.1,6412861,29.521875,-98.555641,46695,100.22,165.0,10845981,29.51858012722206,-98.55462644984742,1.0999764863804875,12.482336996057883
2068,29.521912,-98.555574,46692,109.76,166.1,6412861,29.521665,-98.555543,46689,108.28,165.0,4101691,29.51999702143929,-98.5550293920468,1.1000063321408695,6.365950529607553
2069,29.521098,-98.555343,46695,111.68,165.9,6412861,29.520854,-98.555311,46692,110.59,165.0,4101691,29.518859412576088,-98.55469682893325,0.9000090523389912,7.453463766547782
2070,29.520825,-98.555264,46696,112.32,165.7,6412861,29.521583,-98.555547,46699,131.32,165.0,16351818,29.51751806910686,-98.55429534879153,0.6998576979100809,12.12797874075326
2071,29.519999,-98.555022,46699,112.96,165.7,6412861,29.520664,-98.555279,46702,125.56,165.0,16351818,29.516516145028973,-98.55400182806584,0.6998576979100809,12.700798536825298
2072,29.518075,-98.554469,46706,110.08,166.9,6412861,29.517652,-98.554421,46704,108.28,165.0,4101691,29.51604411911053,-98.55392591694024,1.9000275489027765,6.136580288329781
2073,29.517802,-98.554401,46707,109.76,168.0,6412861,29.517652,-98.554421,46704,108.28,165.0,4101691,29.51676221089249,-98.55414702275247,2.9999942574648504,3.395938121720973
2074,29.516997,-98.554189,46710,106.56,165.9,6412861,29.516851,-98.554196,46707,109.44,165.0,4101691,29.51430039767509,-98.55341065753316,0.8999725748407589,9.6313512003352
2075,29.516233,-98.553976,46713,99.52,167.4,6412861,29.516082,-98.553976,46710,103.67,165.0,4101691,29.515322196989523,-98.55374205040478,2.400000135261532,3.0287872640107145
2076,29.515524,-98.553793,46716,93.12,166.7,6412861,29.515368,-98.553772,46713,96.76,166.0,4101691,29.51393023348232,-98.55336007112014,0.699998407572195,6.112714255627969
2077,29.514853,-98.553604,46719,88.64,166.1,6412861,29.51467,-98.553571,46716,94.46,165.0,4101691,29.513860684695203,-98.55332180875185,1.1000063321408695,3.5407117747803034
2078,29.514208,-98.553418,46722,91.84,166.1,6412861,29.513987,-98.553371,46719,93.31,165.0,4101691,29.513313438233208,-98.55316360893816,1.100036177091918,2.983114872602706
2079,29.5135,-98.55321,46725,100.16,165.7,6412861,29.51328,-98.553163,46722,97.91,165.0,4101691,29.51211733261889,-98.55280501669868,0.7000453045085031,4.907372598557487
2080,29.512786,-98.553,46728,92.48,166.3,6412861,29.512536,-98.552931,46725,102.52,164.0,4101691,29.512515136254816,-98.55292412570944,2.300035855376961,0.0845133253230903
2081,29.510775,-98.552461,46737,88.32,164.0,6412861,29.51147,-98.55263,46738,105.98,165.0,16351818,29.50869229213514,-98.55177477752926,1.0000825843441543,9.79290707896418
2082,29.50472,-98.550708,46764,96.32,165.8,6412861,29.505088,-98.550832,46767,99.07,165.0,10845981,29.50409529589488,-98.55052637218648,0.7999343772294458,2.6704434631788705
2083,29.504016,-98.550502,46767,95.36,165.4,6412861,29.504356,-98.550618,46770,99.07,165.0,10845981,29.50269635542213,-98.55010704576708,0.3999237111325531,5.708237180035007
2084,29.503325,-98.5503,46770,92.48,165.8,6412861,29.50364,-98.550404,46773,96.76,165.0,10845981,29.50291518346701,-98.55018085044138,0.7999343772294458,1.8245976231851675
2085,29.500183,-98.550315,46785,82.24,199.6,6412861,29.500237,-98.550296,46788,89.85,198.0,10845981,29.50015062545584,-98.55032824524396,1.6000103428778871,0.1668430362255805
2086,29.499596,-98.550579,46788,84.8,204.0,6412861,29.499606,-98.550579,46791,89.85,203.0,10845981,29.499391471792016,-98.550683625339,0.9999840984366696,1.0358435206678729
2087,29.499398,-98.550677,46789,85.44,204.1,6412861,29.499606,-98.550579,46791,89.85,203.0,10845981,29.49926689761972,-98.55074437991942,1.100036177091918,0.6713400903261972
2088,29.499,-98.550877,46791,86.4,204.3,6412861,29.498955,-98.550905,46794,95.61,203.0,10845981,29.49880516313428,-98.55097807495515,1.2999730347038057,0.6798970621827214
2089,29.498799,-98.550981,46792,86.72,203.6,6412861,29.498955,-98.550905,46794,95.61,203.0,10845981,29.49879334219261,-98.550983839995,0.600051240686469,0.0284336301805343
2090,29.575742,-98.5954,46431,23.04,164.0,12861797,29.575799,-98.595417,46434,24.19,165.0,1987934,29.57571603042203,-98.59539143771347,1.0000169281502114,0.4680898415541742
2091,29.575191,-98.595231,46437,46.08,165.0,12861797,29.575123,-98.595251,46440,47.23,164.0,6227699,29.573228197186868,-98.594626290834,0.9999840984366696,16.66066937563537
2092,29.574366,-98.59497,46443,61.05,165.0,12861797,29.574271,-98.594972,46446,62.2,164.0,6227699,29.57282418680184,-98.59449499304772,0.9999840984366696,9.659807960840844
2093,29.570713,-98.593728,46464,78.33,157.0,12861797,29.571018,-98.593558,46467,114.04,166.0,10845981,29.569434618847986,-98.593104102555,8.999915977650746,5.711804334004973
2094,29.566996,-98.592493,46482,91.0,162.0,12861797,29.567766,-98.592608,46479,110.59,165.0,10845981,29.56513022282221,-98.59179602324193,3.0000599430087136,8.60682073210411
2095,29.565626,-98.592047,46488,95.61,163.0,12861797,29.56614,-98.592127,46485,111.74,165.0,10845981,29.563822436916503,-98.59141306127712,2.0000443577454217,7.874811727066835
2096,29.564929,-98.59181,46491,95.61,163.0,12861797,29.565331,-98.591883,46488,110.59,165.0,10845981,29.56375859762795,-98.59139861259678,2.0000443577454217,5.110273456328966
2097,29.564222,-98.591564,46494,99.07,163.0,12861797,29.56453,-98.591637,46491,109.44,165.0,10845981,29.5637182523777,-98.59138693661367,2.0000443577454217,2.1226736250134715
2098,29.564222,-98.591564,46494,99.07,163.0,12861797,29.564028,-98.591478,46497,103.67,164.0,1987934,29.56321199560384,-98.59120899314246,0.9999512676457598,3.268777038372298
2099,29.561084,-98.590522,46506,115.19,165.0,12861797,29.560539,-98.590425,46506,108.28,164.0,10845981,29.557258793399534,-98.5893437001504,1.0000497567857611,12.58050649329424
2100,29.560231,-98.590257,46509,117.5,164.0,12861797,29.559756,-98.59017,46509,107.13,163.0,10845981,29.556567974969656,-98.58904951492548,1.0000497567857611,12.422874040420036
2101,29.559379,-98.589959,46512,118.65,161.0,12861797,29.558998,-98.589878,46512,104.83,160.0,10845981,29.55590631411352,-98.58858438930174,1.0000497567857611,12.35892531935868
2102,29.558537,-98.589606,46515,118.65,158.0,12861797,29.55828,-98.589552,46515,102.52,156.0,10845981,29.556899940409888,-98.58884563697129,2.0000279406765755,5.884969166888466
2103,29.557706,-98.589199,46518,119.8,156.0,12861797,29.557582,-98.589196,46518,101.37,155.0,10845981,29.55508667456425,-98.58785836297548,0.9999840984366696,9.558439200424589
2104,29.547823,-98.583615,46554,122.11,139.0,12861797,29.547268,-98.583233,46551,101.37,132.0,4101691,29.54664589637027,-98.58243880508856,7.000188825533621,3.670132495675509
2105,29.547162,-98.582873,46557,123.26,133.0,12861797,29.546771,-98.582584,46554,100.22,129.0,4101691,29.545738106248827,-98.5811178357926,4.0001398436386495,6.555127656675479
2106,29.546575,-98.582056,46560,122.11,127.0,12861797,29.54633,-98.581884,46557,100.22,124.0,4101691,29.545201561709703,-98.57996098664646,3.0000818378706624,7.482030892690413
2107,29.546028,-98.581196,46563,123.26,126.0,12861797,29.545904,-98.581147,46560,102.52,123.0,4101691,29.54512077875748,-98.57976069109417,3.0000271004163905,5.013433799985455
2108,29.52302,-98.555925,46665,123.26,166.0,12861797,29.522738,-98.555851,46664,120.96,165.0,2259513,29.522420159881182,-98.55575312769402,1.0000497567857611,1.085896029265382
2109,29.52302,-98.555925,46665,123.26,166.0,12861797,29.522738,-98.555851,46664,120.96,165.0,2259513,29.522420159881182,-98.55575312769402,1.0000497567857611,1.085896029265382
2110,29.515435,-98.553797,46692,108.28,165.0,12861797,29.515396,-98.553692,46691,114.04,166.0,2259513,29.511049997380795,-98.55244688035584,0.9999512676457598,15.677394291248206
2111,29.501167,-98.550054,46755,84.09,185.0,12861797,29.501042,-98.549509,46752,110.59,210.0,4322684,29.50005135158178,-98.55016614568358,24.999731161635,4.132780174099767
2112,29.501167,-98.550054,46755,84.09,185.0,12861797,29.501088,-98.549395,46752,111.74,209.0,7643765,29.499844527783203,-98.55018693546984,23.99967567170863,5.083281002704903
2113,29.49444,-98.554385,46788,96.76,230.0,12861797,29.494219,-98.554751,46785,35.71,153.0,5062566,29.49418655885322,-98.55473200930416,76.9998191424528,0.4072844373875323
2114,29.446507,-98.670576,45543,29.95,193.0,5209415,29.446421,-98.670862,45541,115.19,98.0,1628776,29.44638980029525,-98.67060707163974,94.9998595062627,0.7804762279048729
2115,29.484806,-98.534924,46171,31.1,0.0,12218534,29.484896,-98.534548,46173,96.76,269.0,18501151,29.484890286382964,-98.534924,91.00018529772342,1.0814612451870071
2116,29.499646,-98.548705,46285,70.27,296.0,12218534,29.499297,-98.549309,46288,96.0,24.2,14153305,29.499793555650687,-98.54905259837692,88.2002980322707,1.919324865721674
2117,29.489721,-98.576401,46405,95.61,269.0,12218534,29.489676,-98.576075,46408,108.28,270.0,7483809,29.489675959618506,-98.57936325914724,0.9998527688048398,10.601933859043132
2118,29.489572,-98.578935,46414,99.07,261.0,12218534,29.489518,-98.578919,46417,111.74,262.0,7483809,29.48907525635701,-98.58253774689308,0.9999840984366696,11.416263676303796
2119,29.489095,-98.5814,46423,92.16,254.0,12218534,29.489178,-98.580827,46423,111.74,255.0,7483809,29.488322123061703,-98.58449632772552,0.9997214219224833,11.864778778289736
2120,29.488892,-98.582136,46427,88.7,251.0,12218534,29.488954,-98.581729,46426,105.98,252.0,7483809,29.487949496529893,-98.58528045676316,0.9997870975204024,12.29534407585595
2121,29.487635,-98.585891,46441,94.46,248.0,12218534,29.487809,-98.585215,46438,112.89,249.0,7483809,29.486595011958503,-98.5888479970311,0.9996557420102328,11.77900068522032
2122,29.466466,-98.618805,46591,103.67,219.0,12218534,29.466196,-98.61892,46588,39.16,261.0,13997508,29.46617446685368,-98.6190761533682,42.00005612666267,1.409620940878776
2123,29.451042,-98.63188,46663,99.07,213.0,12218534,29.451395,-98.631527,46660,139.39,215.0,17991685,29.44985663690881,-98.6327640078012,1.999830925341243,5.385221543245884
2124,29.4265,-98.649673,46774,102.52,182.0,12218534,29.426927,-98.649605,46777,112.89,186.0,3823196,29.42629556872868,-98.64968119631712,3.999967358533171,0.7961890502269553
2125,29.425718,-98.649685,46777,103.67,179.0,12218534,29.426079,-98.649646,46780,111.74,182.0,3823196,29.42531013105657,-98.64967682617169,2.99998330973459,1.5701618689788843
2126,29.424929,-98.649686,46780,104.83,180.0,12218534,29.425234,-98.649655,46783,111.74,181.0,3823196,29.423687096542448,-98.649686,0.9999840984366696,4.7272898421472505
2127,29.422524,-98.649691,46789,108.28,179.0,12218534,29.422747,-98.64966,46792,109.44,180.0,3823196,29.4209770474796,-98.64965999988306,0.9999840984366696,5.701713330040444
2128,29.494847,-98.552735,46509,69.11,48.0,12954903,29.494616,-98.553261,46510,112.89,54.0,4612552,29.49537331436893,-98.55206342802252,6.00026056067126,4.554426612498699
2129,29.496132,-98.551438,46518,80.64,35.0,12954903,29.495796,-98.551869,46516,110.59,40.0,4612552,29.49680299211065,-98.55089819809132,5.000209107671054,4.060204414165815
2130,29.50013,-98.548858,46539,87.55,25.0,12954903,29.500134,-98.548297,46538,107.13,346.0,20349043,29.50081367563478,-98.54849170610288,39.00027599482884,2.6099463424377047
2131,29.500712,-98.548528,46542,85.24,26.0,12954903,29.500346,-98.548089,46540,96.76,346.0,9705144,29.5011065778686,-98.54830688272776,40.00021598764001,2.057173959335596
2132,29.501874,-98.547918,46548,86.39,22.0,12954903,29.501887,-98.548277,46545,103.67,30.0,10675202,29.50371996255739,-98.54706105634236,8.000176505467548,8.157202877664158
2133,29.502493,-98.547629,46551,88.7,22.0,12954903,29.502568,-98.547821,46548,104.83,30.0,10675202,29.50370692671368,-98.54706546411995,8.000094169418182,5.012454953582201
2134,29.507357,-98.543885,46575,95.61,40.0,12954903,29.506757,-98.544494,46578,116.16,40.2,4058943,29.511201028445697,-98.5401785580808,0.2002896264119062,20.0303772464048
2135,29.510677,-98.537378,46602,97.91,67.0,12954903,29.510603,-98.5376,46605,106.24,67.3,4058943,29.511146094771696,-98.53610811239696,0.3001339904583401,4.9141875900192815
2136,29.510942,-98.536625,46605,93.31,67.0,12954903,29.510807,-98.537042,46607,103.36,67.2,4058943,29.51275089671248,-98.53172787375624,0.2001256559964494,19.45141453476781
2137,29.510942,-98.536625,46605,93.31,67.0,12954903,29.510906,-98.536766,46608,102.08,67.9,4058943,29.51126063553717,-98.53576242354043,0.9000820029012703,3.502534496546048
2138,29.511203,-98.535897,46608,91.0,67.0,12954903,29.511004,-98.536493,46609,100.8,67.3,4058943,29.51243855678771,-98.5325521081996,0.3002433490623157,13.926714546289109
2139,29.51174,-98.534439,46614,92.16,65.0,12954903,29.511685,-98.534651,46616,103.04,66.8,4058943,29.512037694155005,-98.53370540636068,1.800110108637935,3.0627814629149883
2140,29.512081,-98.533735,46617,93.31,58.0,12954903,29.511916,-98.534128,46618,103.68,61.3,4058943,29.512260603235948,-98.53340472041036,3.300195692014166,1.454739997417111
2141,29.512081,-98.533735,46617,93.31,58.0,12954903,29.512043,-98.53387,46619,104.96,59.3,4058943,29.51271876594197,-98.5325621745387,1.300074050968016,5.051227837025686
2142,29.512496,-98.533062,46620,95.61,53.0,12954903,29.512334,-98.533371,46621,109.12,54.1,4058943,29.5133251281859,-98.53179763988445,1.100155548800125,5.768820968969459
2143,29.512957,-98.53242,46623,95.61,48.0,12954903,29.512667,-98.532879,46623,108.8,49.6,4058943,29.51386847041332,-98.5312567574856,1.6002360477763482,5.701254275206981
2144,29.513436,-98.531829,46626,91.0,46.0,12954903,29.513029,-98.532418,46625,102.08,46.5,4058943,29.518018579886714,-98.52637564299286,0.5002826663605995,28.412215058681493
2145,29.514358,-98.530726,46632,87.55,46.0,12954903,29.514068,-98.531144,46631,100.8,46.9,4058943,29.5159850211518,-98.5287898831837,0.9001914176611095,10.70365966005599
2146,29.515592,-98.529107,46641,80.64,53.0,12954903,29.515666,-98.529046,46641,88.64,54.5,4058943,29.51626835523401,-98.52807557888882,1.499967114325981,4.685492609696674
2147,29.515592,-98.529107,46641,80.64,53.0,12954903,29.515809,-98.528572,46644,34.55,42.0,18576432,29.516225258653368,-98.52814130063376,11.000262274194224,5.223946061791692
2148,29.515943,-98.528528,46644,81.79,56.0,12954903,29.515912,-98.52863,46643,86.4,57.4,4058943,29.51643978784729,-98.52768163125349,1.4000463879859144,4.349600599727624
2149,29.515943,-98.528528,46644,81.79,56.0,12954903,29.51603,-98.528424,46644,83.84,58.0,4058943,29.51635673721619,-98.5278231243719,1.999945853311164,2.9454232389938304
2150,29.516265,-98.527917,46647,82.94,60.0,12954903,29.516344,-98.527814,46647,80.32,61.7,4058943,29.51672115323205,-98.52700907645858,1.6999422892149878,3.967981882765114
2151,29.516265,-98.527917,46647,82.94,60.0,12954903,29.516439,-98.527614,46648,80.64,62.7,4058943,29.516622553291988,-98.5272053306802,2.6998479114236056,1.988363922854213
2152,29.516553,-98.527288,46650,81.79,63.0,12954903,29.51653,-98.527411,46649,81.6,63.8,4058943,29.517418493805422,-98.52533598484048,0.8000574870937734,9.338931397250027
2153,29.516553,-98.527288,46650,81.79,63.0,12954903,29.516616,-98.5272,46650,82.56,65.3,4058943,29.51683848833068,-98.5266441268717,2.299950193686504,2.584307094488864
2154,29.51682,-98.526642,46653,82.94,65.0,12954903,29.516703,-98.526987,46651,83.84,65.7,4058943,29.517404858382704,-98.52520067528528,0.7001859764715149,6.68617670303964
2155,29.51682,-98.526642,46653,82.94,65.0,12954903,29.51679,-98.526772,46652,84.48,65.8,4058943,29.517395352926425,-98.52522410096655,0.8000574870937734,6.577507671596401
2156,29.51682,-98.526642,46653,82.94,65.0,12954903,29.516876,-98.526555,46653,84.16,65.8,4058943,29.5174267355384,-98.52514676016683,0.7999754159559734,6.397316282585543
2157,29.51682,-98.526642,46653,82.94,65.0,12954903,29.516961,-98.526333,46654,83.84,66.2,4058943,29.517233689512345,-98.52562250945608,1.199845344449873,3.2299535953167458
2158,29.517084,-98.525985,46656,82.94,65.0,12954903,29.517042,-98.526114,46655,84.16,67.7,4058943,29.517117532347743,-98.52590236416832,2.7000668496545264,0.3833413266539823
2159,29.519641,-98.518911,46686,88.7,72.0,12954903,29.519529,-98.519242,46683,98.56,71.8,4058943,29.52109703347849,-98.51376086444584,0.1997973114621749,20.42102629380838
2160,29.520168,-98.513859,46707,81.79,93.0,12954903,29.520159,-98.514158,46704,83.84,91.5,4058943,29.520136389792995,-98.5131658990396,1.4998576685557865,2.9615779671265803
2161,29.52007,-98.513165,46710,80.64,100.0,12954903,29.52009,-98.513441,46707,88.32,99.5,4058943,29.51967360040791,-98.51058170086796,0.4998887921293974,11.351301751904684
2162,29.519828,-98.511786,46716,79.48,101.0,12954903,29.519775,-98.511569,46715,76.16,98.9,4058943,29.5197074692245,-98.51107343151617,2.100099721377377,2.2983910606632976
2163,29.519828,-98.511786,46716,79.48,101.0,12954903,29.519806,-98.511787,46714,77.44,100.7,4058943,29.51903424556872,-98.5070938303752,0.3000245919936519,20.98607312981048
2164,29.519755,-98.511105,46719,79.48,94.0,12954903,29.519738,-98.511139,46717,75.84,93.0,4058943,29.51968094911799,-98.50988813704105,0.9999840984366696,5.356382389273528
2165,29.519755,-98.511105,46719,79.48,94.0,12954903,29.519731,-98.510922,46718,75.84,90.7,4058943,29.51972827623517,-98.51066583264758,3.300086209283501,1.178953270008574
2166,29.519753,-98.510413,46722,80.64,89.0,12954903,29.519738,-98.510491,46720,74.88,87.7,4058943,29.519762433010808,-98.50979186882442,1.2999730347038057,2.688668103580976
2167,29.519753,-98.510413,46722,80.64,89.0,12954903,29.519752,-98.510061,46722,73.6,87.9,4058943,29.519764109162423,-98.50968148012338,1.1001853897038405,1.800878547306615
2168,29.519753,-98.510413,46722,80.64,89.0,12954903,29.519745,-98.510275,46721,74.56,87.8,4058943,29.51976350117743,-98.50972152175032,1.2000642224534614,2.592689743127233
2169,29.519782,-98.509726,46725,79.48,84.0,12954903,29.519781,-98.509643,46724,72.0,83.0,4058943,29.51984065958622,-98.50908461541329,1.0000497567857611,2.726817779908848
2170,29.519896,-98.509081,46728,74.88,75.0,12954903,29.519896,-98.509048,46727,69.44,73.5,4058943,29.51997663756085,-98.50873515916676,1.5000108903985736,1.6392200502372474
2171,29.519896,-98.509081,46728,74.88,75.0,12954903,29.519944,-98.508853,46728,68.16,72.4,4058943,29.5199772303254,-98.5087326168838,2.6001134078041,0.6463875917367907
2172,29.520055,-98.508506,46731,67.96,72.0,12954903,29.519994,-98.508665,46729,65.6,71.5,4058943,29.52054890164968,-98.50675910877646,0.4999544593830498,9.428260806919203
2173,29.520055,-98.508506,46731,67.96,72.0,12954903,29.520047,-98.508484,46730,57.6,71.3,4058943,29.520401909028248,-98.50727902032256,0.699998407572195,6.622221764801805
2174,29.520055,-98.508506,46731,67.96,72.0,12954903,29.520442,-98.507813,46733,36.86,91.0,17480015,29.52043225741659,-98.50717167906274,18.999659567590424,6.073256358225307
2175,29.52016,-98.508073,46734,47.23,75.0,12954903,29.52013,-98.508173,46732,43.84,74.0,4058943,29.52023196436522,-98.5077643564384,0.9999512676457598,2.360396780530302
2176,29.52016,-98.508073,46734,47.23,75.0,12954903,29.520189,-98.507931,46734,42.24,74.7,4058943,29.520388981627093,-98.50709092257664,0.3000245919936519,7.193667638739116
2177,29.52016,-98.508073,46734,47.23,75.0,12954903,29.520442,-98.507813,46733,36.86,91.0,17480015,29.5204284576725,-98.50692161051153,15.999872356635928,8.441385220495796
2178,29.52016,-98.508073,46734,47.23,75.0,12954903,29.520437,-98.50758,46736,25.34,91.0,17480015,29.520427087374813,-98.50692748771188,15.999758028760724,8.76045600467951
2179,29.520239,-98.507313,46773,27.64,89.0,12954903,29.520263,-98.507184,46771,26.88,90.1,4058943,29.52026098987161,-98.50586474064404,1.099946639810045,17.1292500937889
2180,29.520238,-98.507105,46776,21.88,90.0,12954903,29.519588,-98.506729,46778,38.01,359.0,18683810,29.52023799950707,-98.50674203841176,91.00018587076852,5.789622191795682
